PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0ctF0,3r3k/ppb1r1pp/2p2p2/4pP1B/3q4/7P/PPP1QPP1/1R1R2K1 b - - 9 22,d4f4 d1d8 c7d8 e2d3 f4d4 d3a3,2114,165,73,8,advantage long middlegame,https://lichess.org/rQGRRlfC/black#44,
0ctHz,2q3k1/5p2/p2b1p1p/Qp6/4B3/1P5P/P4PP1/2r1R1K1 w - - 2 31,e1c1 c8c1 a5e1 c1e1,965,83,88,48,endgame mate mateIn2 short,https://lichess.org/6FngsI4f#61,
0ctPs,r2qr1k1/pp3p2/2b2R1p/3p4/3Q4/2N5/PPP2PPb/R4K2 b - - 0 20,e8e6 d4g4 g8f8 g4e6,1765,76,82,139,advantage kingsideAttack middlegame pin short,https://lichess.org/GGAMKLyN/black#40,
0ctR1,5R2/pp5p/3Qb1rk/8/3P4/5R1P/3q2PK/8 w - - 1 41,f8f6 d2g2,763,78,100,298,endgame mate mateIn1 oneMove,https://lichess.org/NPr90aQj#81,
0ctTA,2r3k1/1R3ppp/p1P5/b7/5P2/1p4P1/6BP/5K2 b - - 1 38,a5c7 g2h3 c8b8 b7c7 b3b2 h3f5 b2b1r f5b1,1981,84,68,40,crushing endgame veryLong,https://lichess.org/6MqqIlnE/black#76,
0ctUA,6k1/3B1p2/3B2p1/R6p/4P3/3bb1P1/5r1P/1K6 w - - 4 39,b1a1 e3d4,1084,92,65,41,endgame mate mateIn1 morphysMate oneMove,https://lichess.org/kqx7Omms#77,
0ctUJ,r4k2/pp3p1b/5p1p/3p1P2/3P4/1B1q3P/Pn1N2QK/6R1 b - - 4 31,d3f5 g2g7 f8e7 g1e1,1392,83,73,95,advantage middlegame short,https://lichess.org/XZZMNsdI/black#62,
0ctZM,2r3k1/1p4pp/1pr2p2/3p3N/PP2nP2/8/6PP/3RR1K1 b - - 2 25,c8d8 e1e4 d5e4 d1d8,1337,76,87,165,advantage endgame short,https://lichess.org/tfGJlNJH/black#50,
0ctcq,1r4k1/1PR2ppp/5b2/8/p7/P7/KP4rP/1R6 b - - 0 30,f6e5 c7c8 b8c8 b7c8q,886,101,91,2073,advancedPawn backRankMate endgame mate mateIn2 promotion short,https://lichess.org/UibTKiMP/black#60,
0ctez,8/4r3/2R5/6k1/3B2b1/6K1/4B3/8 b - - 3 57,g4e2 d4f6 g5f5 f6e7,1043,85,95,3108,advantage endgame fork short,https://lichess.org/POAps2PW/black#114,
0ctfD,4r1k1/5Rbp/6p1/Q2B4/8/P1r4P/3q1PP1/5bK1 b - - 0 28,c3d3 a5c7 d2f2 f7f2,2546,79,79,72,advantage discoveredAttack discoveredCheck middlegame quietMove short,https://lichess.org/oq6fnhiF/black#56,
0ctfO,6k1/P5p1/4p1pp/1p1qP3/2rp4/8/1Q3PPP/1R4K1 w - - 1 40,b2b5 d5b5 a7a8q g8h7,2067,77,90,317,advantage defensiveMove endgame short,https://lichess.org/qdTx5I9w#79,
0ctj0,r2q1rk1/pb3pbp/5np1/2pp4/6PB/2N1PB2/PP3P1P/2RQR1K1 w - - 0 17,c3d5 b7d5 f3d5 d8d5 d1d5 f6d5,1556,75,73,182,advantage long opening,https://lichess.org/7MMevlMv#33,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations
0ctno,rr4k1/2qN2pn/1Rp1p3/p1Pp4/5P2/8/P1Q3PP/1R5K b - - 0 24,c7d7 b6b8 a8b8 b1b8,880,102,94,169,advantage master middlegame short,https://lichess.org/rIZVmDfE/black#48,
0ctoH,2R2rk1/pp4r1/8/3pPQ2/3P3P/q3KPP1/8/2R5 w - - 4 34,c1c3 a3c3 c8c3 f8f5,1147,86,95,10131,advantage endgame short,https://lichess.org/2376GXww#67,
0ctqM,8/5rp1/k5p1/p2N4/R1P1P2P/1P6/5rP1/6K1 b - - 0 42,f2c2 d5b4 a6b7 b4c2,1379,77,82,71,crushing endgame master pin short,https://lichess.org/kd8dXQyD/black#84,
0cts1,5r2/pp1q2k1/5p2/2pPp2Q/3nP2p/3P2rP/PP3RB1/5R1K b - - 6 27,g3h3 g2h3 d7h3 h1g1 f8h8 h5d1,2410,78,76,98,advantage defensiveMove long middlegame,https://lichess.org/t4Ec6KoF/black#54,
0ctwZ,r5k1/2p3pp/4b3/1p1nNp2/3Q4/1q1P4/rB2BPPP/2KR3R w - - 6 22,e2f3 d5b4 d4c3 b3c3 b2c3 a2c2 c1b1 e6a2 b1a1 a2d5,2843,97,86,267,advantage discoveredAttack discoveredCheck exposedKing fork middlegame veryLong,https://lichess.org/nTrapDMW#43,
0ctx5,8/7p/6p1/p5P1/P3k2P/2K5/8/8 b - - 2 43,e4f4 c3c4 f4g4 c4b5 g4h4 b5a5,1040,90,74,61,crushing endgame long pawnEndgame,https://lichess.org/F1ETOjqg/black#86,
0ctxE,7N/3kb1pp/Q1p1pn2/1rPp4/8/2P1PP2/PP4q1/2KRR3 w - - 0 25,h8f7 g2b2,911,76,100,266,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/mp7SCoiw#49,
0cu3v,5rk1/3q2p1/3Pp2p/8/8/Q5PP/p3rP2/3R1RK1 w - - 2 44,d1e1 f8f2 e1e2 f2e2,1956,77,89,869,advantage endgame master short,https://lichess.org/rkQxotEN#87,
0cu4V,8/p1N2Q2/7p/4k3/6K1/1P2P1P1/P3q3/8 w - - 1 42,f7f3 h6h5 g4h5 e2f3,1397,76,94,5417,attraction crushing deflection endgame short,https://lichess.org/AUgjUouX#83,
0cuBB,6k1/1p4p1/p3p2p/3p4/1P4q1/P2PQNn1/B7/4K3 w - - 7 35,e1d2 g3f1 d2e2 f1e3,853,82,91,1891,crushing endgame fork short,https://lichess.org/wm6MbncX#69,
0cuCj,r2q1k1r/2pbb3/p2P1pQp/1p2p1p1/8/1B6/PPP2PPP/RN2R1K1 b - - 0 18,c7d6 g6f7,871,79,100,76,mate mateIn1 middlegame oneMove,https://lichess.org/qItCmmhZ/black#36,Nimzowitsch_Defense Nimzowitsch_Defense_Franco-Nimzowitsch_Variation
0cuET,6k1/6pp/p2bpp2/1p1nN2Q/1P1P4/P3B2P/5PPK/q7 b - - 1 26,f6e5 h5e8 d6f8 e8e6,1081,79,86,268,advantage endgame short,https://lichess.org/c3icRus7/black#52,
0cuEu,8/5rpk/1p5p/p1pQ4/P1n2r2/1NP3R1/1P4PP/3R1q1K w - - 3 33,d1f1 f4f1,836,106,69,33,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/ak7308F0#65,
0cuG2,r2q1rk1/pp2ppbp/3p1np1/8/2P1P1B1/1PQ5/PB1P1PPP/3RK2R b K - 0 12,f6g4 c3g7,483,103,97,442,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/IM7j5ohN/black#24,Sicilian_Defense Sicilian_Defense_Modern_Variations
0cuJp,3b4/5k2/2p1p3/2PpP1p1/K2Pp1Pp/4P2P/3B4/8 b - - 1 34,f7e7 d2a5 e7d7 a5d8 d7d8 a4a5 d8c7 a5a6,1048,79,94,395,bishopEndgame crushing defensiveMove endgame veryLong,https://lichess.org/xMbKkYwu/black#68,
0cuL1,6k1/pp4pp/n7/5p2/3PrNn1/P1B2KP1/1Pr5/4R2R w - - 0 28,e1e4 c2f2,974,81,75,134,hookMate mate mateIn1 middlegame oneMove,https://lichess.org/pa95TVgg#55,
0cuLb,8/8/5k2/6R1/r1p4P/3p4/3K1P2/8 w - - 3 63,f2f4 a4a2 d2c3 a2c2,1935,76,82,141,crushing endgame rookEndgame short,https://lichess.org/gcuYpBlg#125,
0cuLe,r2q1k1r/ppp3p1/2n2P1p/8/2Q5/2P2b2/P4PPP/R1B2RK1 b - - 0 15,f3d5 f6g7 f8g7 c4g4,1982,74,83,516,advancedPawn advantage attraction middlegame short,https://lichess.org/Oh2dFwB3/black#30,Italian_Game Italian_Game_Classical_Variation
0cuNl,8/4R2p/4ppk1/1r6/pB3PPK/Pb6/8/8 b - - 0 39,h7h5 f4f5 b5f5 g4f5,2009,78,85,154,advantage endgame short,https://lichess.org/AEZlVIev/black#78,
0cuSC,1r5k/p5pp/1qp5/5p2/R1PP4/1BQ1P3/5PPP/6K1 w - - 0 27,b3c2 b6b1 c2b1 b8b1 c3c1 b1c1,882,84,67,68,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/D1bU2nB2#53,
0cuUg,2r5/2pk1p2/p5p1/P2N2np/2R5/1P4K1/6P1/8 b - - 5 35,c7c6 d5b6 d7c7 b6c8,1088,76,97,5410,advantage endgame fork short,https://lichess.org/WxYCMpxd/black#70,
0cuVy,6k1/ppb1q1p1/2p1R2p/8/PP1r4/1Q5P/5PP1/6K1 b - - 1 28,e7b4 e6e8 g8h7 b3g8 h7g6 e8e6 g6h5 g8f7,1996,75,92,1505,crushing discoveredCheck doubleCheck endgame veryLong,https://lichess.org/7D4bWsHU/black#56,
0cuXl,2r5/2r3k1/3bpp2/q2p2p1/1P1P4/6PP/2RQB1K1/2R5 b - - 0 31,d6b4 c2c7 c8c7 c1c7 a5c7 d2b4,869,80,82,330,advantage long middlegame,https://lichess.org/YH8SsRqW/black#62,
0cuY0,r7/1R3p2/P2n2kp/2pK4/8/2P3P1/1P5P/8 b - - 8 48,d6b7 a6b7 a8b8 d5c6 c5c4 c6c7,1049,82,88,459,advancedPawn crushing endgame long,https://lichess.org/ccak6j9s/black#96,
0cuaB,2k5/K7/P2Bp3/1p2Pp1p/1P1p1P1P/8/8/5b2 w - - 2 59,a7b6 d4d3 a6a7 f1g2,1335,77,90,641,bishopEndgame crushing defensiveMove endgame master short,https://lichess.org/gbOZPhFJ#117,
0cubM,5k2/2R2pp1/2p4p/2P1P3/r3KPP1/7P/8/8 w - - 7 44,e4f5 g7g6 f5f6 a4f4,973,80,90,219,deflection endgame mate mateIn2 rookEndgame short,https://lichess.org/aUAIrhNC#87,
0cubt,r3kb1r/1p4pp/p1q1p3/3N4/P2QpP2/7P/1P4P1/R1B2RK1 w kq - 0 26,d5c3 f8c5 c1e3 c5d4,1009,86,85,340,advantage middlegame pin short,https://lichess.org/ZqBeixn3#51,
0cufe,8/1p6/p1p3kp/P2pP3/1P1P2K1/2P5/8/8 b - - 3 41,h6h5 g4f4 h5h4 f4g4,2242,76,92,1933,crushing defensiveMove endgame pawnEndgame short zugzwang,https://lichess.org/eq7r5MHh/black#82,
0cujS,6r1/1pbk1p1p/p1n2p2/P7/Q2P1Nq1/2P5/3B2PP/5R1K w - - 4 29,a4b3 c7f4 b3d5 f4d6,1445,75,89,2652,crushing middlegame short,https://lichess.org/uIOuB3Ah#57,
0cuwV,r1b2rk1/pp1pppbp/6p1/2q5/2P3n1/1P4P1/P2BPPBP/R2QK1NR w KQ - 1 11,a1c1 c5f2,534,101,96,315,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/Jrkhu8Sz#21,English_Opening English_Opening_Anglo-Indian_Defense
0cuy2,1Q6/p1rnk1p1/2p1B1p1/5p2/1B1Pp3/4Pqb1/PPK1R3/r7 b - - 6 29,e7e6 b8e8 e6d5 e8g8,1356,78,82,306,mate mateIn2 middlegame short,https://lichess.org/X4HT79Uy/black#58,
0cv16,2r4k/1b4p1/p1q4p/1p6/1P1BpQ1P/6P1/nK6/3RR3 w - - 0 33,d4c5 a2b4 d1d8 c8d8,1433,75,84,1271,advantage middlegame short,https://lichess.org/eFIFIOqm#65,
0cvCC,6k1/1p6/pN1PK2p/P5p1/1r6/8/8/8 b - - 0 48,b4b1 d6d7 b1e1 e6d6 g8f7 d7d8q,1811,76,97,3592,advancedPawn crushing defensiveMove endgame long promotion,https://lichess.org/AbMFIm47/black#96,
0cvDR,5k1r/pp3rpp/1q6/3pP3/3P1NPP/1pP1B3/1Q6/5RK1 w - - 0 27,f4d5 f7f1 g1f1 b6b5 c3c4 b5c4,1361,75,99,4045,advantage attraction exposedKing fork long middlegame,https://lichess.org/YlpEd0JK#53,
0cvHf,r3rQk1/pp1q2pp/1np1p1p1/4P3/3P4/B1nB4/P1P2RPP/5RK1 b - - 3 18,e8f8 f2f8 a8f8 f1f8,1193,111,85,48,kingsideAttack mate mateIn2 middlegame operaMate short,https://lichess.org/GgvyykaE/black#36,Queens_Pawn_Game Queens_Pawn_Game_Chigorin_Variation
0cvIP,7r/b2nq2k/p3P1pP/1p6/1P1N1Q2/P6R/5P1P/6K1 b - - 0 34,a7d4 f4d4 d7f6 h3f3 h8f8 d4c5 e7c5 b4c5 h7h6 e6e7 f8e8 f3f6,2392,81,90,1132,advancedPawn advantage endgame veryLong,https://lichess.org/vrgpXhZr/black#68,
0cvJR,r2qkbnr/1pp3pp/p1p2p2/8/3pP3/4BQ2/PPP2PPP/RN1R2K1 b kq - 1 9,f8c5 f3h5 g7g6 h5c5 d4e3 d1d8,1552,84,80,29,crushing fork long middlegame,https://lichess.org/OYk0QHhA/black#18,Ruy_Lopez Ruy_Lopez_Exchange_Variation
0cvK3,2r2r2/5pkp/2p1pqp1/1p1n4/1P1PQ3/pBP4P/P4PP1/2R1R1K1 b - - 9 30,f6f4 b3d5 f4c1 e1c1,1534,75,82,408,crushing middlegame short,https://lichess.org/IWxegH5Z/black#60,
0cvKz,r4rk1/1Qp2pp1/p6p/3NP3/5R2/3R3P/PPP3PK/4qn2 w - - 13 30,h2g1 f1g3 g1h2 g3e2 d5e7 g8h8,2112,188,50,10,crushing discoveredAttack discoveredCheck long middlegame,https://lichess.org/cF1KEUCD#59,
0cvM3,7r/pppb2kB/2n1ppp1/6P1/3PN3/2P1P3/P3KPP1/7R b - - 0 21,h8h7 h1h7 g7h7 e4f6 h7g7 f6d7,1982,80,88,161307,advantage attraction endgame fork long,https://lichess.org/dL3lfHDA/black#42,
0cvNe,2r3k1/2q2ppp/R3p3/3P4/1rp1Q3/6P1/1P3PP1/4R1K1 b - - 0 24,e6d5 e4e8 c8e8 e1e8,742,99,95,1194,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/UINomjLW/black#48,
0cvPL,8/5rk1/5q2/2ppQ3/8/p1P4P/P5P1/4R1K1 w - - 2 45,e5d5 f6f2 g1h2 f2e1,987,90,94,909,crushing endgame fork master short,https://lichess.org/nbgSnmWH#89,
0cvTM,8/r5pk/3R4/p7/8/1r1p3P/6P1/2KR4 w - - 0 32,d6d3 a7c7 c1d2 b3d3 d2d3 c7d7 d3c2 d7d1,2058,75,85,105,attraction crushing endgame exposedKing intermezzo rookEndgame veryLong,https://lichess.org/ASVkb4sk#63,
0cvUY,3r1k2/p5p1/4RpP1/2pqbPr1/3pR2p/1P1P4/PBP2Q1P/6K1 w - - 3 36,g1f1 e5g3 h2g3 g5f5,2205,83,86,38,advantage middlegame pin sacrifice short,https://lichess.org/Dao0Xr8X#71,
0cvUe,3r4/3qnpbr/1pkpb1p1/1N6/4P3/Q6P/PPP3P1/2KR1B1R b - - 11 20,h7h8 b5d6 d7d6 f1b5 c6b5 d1d6 d8d6 a3d6,2729,123,91,1016,crushing middlegame sacrifice veryLong,https://lichess.org/7GJOZ3s1/black#40,
0cvZO,2krr3/ppp1bppp/N2n4/1P1Q1q2/8/8/PP1B1PPP/2R1R1K1 b - - 14 18,f5d5 c1c7,989,79,100,182,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/zwnm8UjL/black#36,Italian_Game Italian_Game_Two_Knights_Defense
0cvcF,2kr4/ppp5/2p4p/5pp1/4P3/1PQ1KPP1/P6q/R5R1 w - - 0 24,a1d1 f5f4 g3f4 g5f4,1753,82,84,33,endgame mate mateIn2 short,https://lichess.org/w8bNFCbn#47,
0cvdw,8/8/2R5/p1p2k2/1b6/1K6/8/8 w - - 3 51,c6d6 c5c4 b3c4 b4d6,1286,77,92,1893,crushing discoveredAttack endgame short,https://lichess.org/FSd3qiik#101,
0cve8,6k1/8/7p/6p1/8/P4K2/8/8 b - - 1 46,g8g7 a3a4 g7f7 a4a5 f7e7 a5a6,717,94,97,1103,crushing endgame long pawnEndgame quietMove,https://lichess.org/39fmnWGM/black#92,
0cvfR,8/p7/4P3/3P2p1/3K4/P1P3k1/8/7r b - - 1 50,g3f4 e6e7 h1e1 d5d6,1111,76,97,3229,advancedPawn advantage endgame master rookEndgame short,https://lichess.org/OC9YvBXp/black#100,
0cvfS,8/8/8/3n4/2pkp3/7R/2K5/8 w - - 0 50,c2d2 e4e3 d2d1 d4d3,2343,78,84,179,crushing defensiveMove endgame short,https://lichess.org/6MeJcVrO#99,
0cvfw,r6k/1p5p/2pN4/p1nPp1r1/2P1P3/5P2/PP2B3/2K4R b - - 0 28,c6d5 d6f7 h8g7 f7g5,911,98,95,1164,crushing endgame fork short,https://lichess.org/8dnHQ74L/black#56,
0cvh3,r1b2rk1/pp1p1ppp/4pn2/qN6/4P3/1RN5/P1PQ1PPP/5RK1 b - - 9 14,f6e4 c3e4 a5d2 e4d2,1142,211,0,6,advantage hangingPiece middlegame short,https://lichess.org/Qwvvg1su/black#28,Sicilian_Defense Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack
0cvh7,N4rk1/5ppp/p7/1p1Qn3/8/1B2P1Pb/PP3q2/R1B1R2K w - - 0 25,d5d2 h3g2 h1h2 e5f3,1691,76,96,21522,mate mateIn2 middlegame short,https://lichess.org/GyF0ppTK#49,
0cvnP,r5k1/pb1pq3/1pn1prB1/7Q/8/6P1/P4P1P/2BR2K1 b - - 0 24,f6g6 h5g6 e7g7 g6g7 g8g7 d1d7,1179,76,95,725,advantage attraction exposedKing hangingPiece long master middlegame,https://lichess.org/Ultrsikj/black#48,
0cvna,r2qr3/6k1/p1P1b3/4p3/1Q1pN3/1B4p1/PP2n1PB/3R1R1K w - - 0 31,h2g3 e8h8 g3h2 h8h2 h1h2 d8h4,1694,83,92,1574,anastasiaMate attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/HEXdGnOp#61,
0cvoZ,8/2p3kp/6p1/2P2p2/P1Q1p3/1P2P2P/1R3PPK/q2r4 w - - 5 28,b2c2 d1h1 h2g3 h1h3 g3f4 h3h4,2753,122,91,1310,crushing endgame long,https://lichess.org/cgUIT17V#55,
0cvuJ,r3k2r/pp1qppbp/3pP1p1/7n/3Q4/2N5/PPP2PPP/R1BR2K1 b kq - 0 12,g7d4 e6d7 e8d7 d1d4,1321,75,82,624,advancedPawn crushing intermezzo middlegame short,https://lichess.org/DklS2v7A/black#24,Sicilian_Defense Sicilian_Defense_Open
0cvww,8/7p/6pK/5p2/4p3/2k3PP/5P2/8 w - - 3 50,h6h7 g6g5 h7g7 f5f4 g3f4 g5f4,1754,75,97,2046,crushing endgame long pawnEndgame quietMove,https://lichess.org/ykCTWdaF#99,
0cw4L,1k4r1/pp1qbp2/3p1p2/2p4p/4P1r1/4BQP1/PPP2P1P/R4R1K w - - 0 19,h2h3 g4g3 f2g3 d7h3 h1g1 g8g3 f3g3 h3g3,1179,78,95,727,crushing discoveredAttack exposedKing fork middlegame sacrifice veryLong,https://lichess.org/f1bLXGc3#37,Ruy_Lopez Ruy_Lopez_Steinitz_Defense
0cw4j,1r6/1P6/6R1/kp3p1p/2r4P/4PBP1/5P1K/8 b - - 0 41,b5b4 f3e2 a5b5 g6g7,2407,102,76,29,crushing defensiveMove endgame master masterVsMaster pin short,https://lichess.org/k2KVrBBS/black#82,
0cw5p,2r2rk1/1b2qpp1/pp6/3p2R1/3p1n2/P1P5/1PQ1B2P/6RK b - - 0 28,d4c3 g5g7 g8h8 g7h7,1088,75,99,2317,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/PIgVTLJl/black#56,
0cw5x,5k2/p4p2/7p/2p4B/5p2/KPq5/P4RR1/8 w - - 0 44,f2f4 c3c1 g2b2 c1f4,1342,75,87,904,crushing endgame fork short,https://lichess.org/xS4SoqUh#87,
0cw7e,b2r3k/5Qpp/p3p3/2q1P3/Bp1n4/P7/1P4PP/R4RK1 w - - 3 28,a1e1 d4f3 g1h1 f3e1,1706,84,80,77,crushing discoveredCheck doubleCheck kingsideAttack middlegame short,https://lichess.org/kFnu5RoC#55,
0cw7s,3rr1k1/1bq2p1p/p3NPp1/2b1P3/1p2pQ1P/4B3/PPP5/1K1R2R1 b - - 2 24,d8d1 g1d1 c5e3 e6c7 e3f4 c7e8,1914,74,89,477,advantage long master middlegame,https://lichess.org/imCgNqsd/black#48,
0cwLx,rnb1k2r/pp3ppp/8/1B6/1b1N4/1P2P3/6PP/2R2RK1 b kq - 1 16,c8d7 c1c8 e8e7 c8h8 d7b5 d4b5,1605,101,71,20,advantage long middlegame pin skewer,https://lichess.org/ncKiyQy0/black#32,French_Defense French_Defense_Exchange_Variation
0cwMh,2k5/pp6/5q2/2pPp2Q/3pP3/3P2PK/PP6/8 w - - 1 30,h5f5 f6f5 e4f5 c5c4 d3c4 d4d3 f5f6 c8d8 d5d6 d8e8,2678,97,86,75,crushing defensiveMove endgame queenEndgame veryLong,https://lichess.org/rtW3uCfj#59,
0cwPl,Q1k5/1p2nrbR/2b3p1/4p3/2q1p3/2P3P1/PP3PP1/2KR4 b - - 1 24,c8c7 a8d8,843,98,96,1341,mate mateIn1 middlegame oneMove,https://lichess.org/IAm4sTH8/black#48,
0cwSh,4q1k1/1p3pp1/5n1p/8/5BP1/6KP/PP1Q1P2/8 w - - 7 33,d2d6 f6e4 g3h2 e4d6,947,78,94,139,crushing endgame fork short,https://lichess.org/V2vW2w6k#65,
0cwVU,r2qr1k1/1pQ3pp/3pbpn1/p2N1N2/4PPP1/7P/PPP3R1/2KR4 b - - 0 23,e6d5 c7g7,1533,115,81,108,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/gUbfLXRJ/black#46,
0cwf9,6k1/pp3pn1/2p1q1pp/3p4/3Pn2P/2PQ2P1/PP1NBPK1/8 w - - 6 26,f2f3 e4g3 g2g3 g7h5 g3f2 h5f4,2199,75,91,4777,attraction crushing endgame long sacrifice,https://lichess.org/dpJhIj7T#51,
0cwfY,1br2rk1/ppq2pp1/4bn1p/3p4/3N4/1PNQP3/P4PPP/1BR2RK1 w - - 9 17,d4e6 c7h2,738,103,93,558,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/t582gzk8#33,Queens_Gambit_Declined Queens_Gambit_Declined_Exchange_Variation
0cwjd,r3k2r/3n1p2/8/3Q4/2n5/P7/1PP3PP/1K3b2 b kq - 0 27,c4e5 d5a8 e8e7 a8h8,838,92,94,972,crushing endgame hangingPiece master short skewer,https://lichess.org/jAcxN5RS/black#54,
0cwkQ,r3k2r/pp1n1ppp/1qp1pn2/8/1b1PN3/2B2B1P/PPPQ1PP1/R3K2R b KQkq - 6 12,e8c8 c3b4 f6e4 f3e4,1402,76,93,9150,crushing middlegame short,https://lichess.org/LJQklGOl/black#24,Scandinavian_Defense Scandinavian_Defense_Main_Line
0cwnz,8/p2q1p2/1p1p1Pk1/2pP2Pr/2P2Q2/2P2K2/P7/4R3 w - - 1 35,e1g1 d7h3 f3e2 h5h4,2463,77,75,239,advantage endgame master short,https://lichess.org/ixspXt8w#69,
0cx1L,8/8/1p1k3p/1P1n4/2KP1p2/8/7P/5N2 b - - 0 34,d5e3 f1e3 f4e3 c4d3 e3e2 d3e2,1020,75,96,934,crushing endgame knightEndgame long,https://lichess.org/tDqAEGac/black#68,
0cx8I,8/R7/p3pk2/P4pp1/2bP4/4K3/8/8 w - - 4 51,a7c7 c4d5 e3f2 f5f4,2728,112,90,466,crushing defensiveMove endgame master quietMove short,https://lichess.org/43cDVGHb#101,
0cxAe,2r3k1/4Rpp1/p6p/3Q4/1p5P/8/2q2PP1/6K1 b - - 1 26,c2c4 e7e8 c8e8 d5c4,1453,74,95,8179,advantage deflection endgame short,https://lichess.org/72xwf25P/black#52,
0cxIu,r1b1k2r/5p1p/p1q1p1p1/3R4/5Q2/3B4/PPP2PPP/R5K1 b kq - 0 17,e6d5 f4e5 e8d7 e5h8,1365,78,91,604,advantage fork middlegame short,https://lichess.org/YYDf3UYy/black#34,Sicilian_Defense Sicilian_Defense_Kan_Variation
0cxO5,8/ppp2k2/5p1p/2PPn1p1/4K1P1/1B5P/P7/8 b - - 2 36,e5d7 d5d6 f7e8 d6c7 d7c5 e4d5,1336,75,88,1526,advancedPawn crushing discoveredAttack discoveredCheck endgame long,https://lichess.org/QFR9WEDd/black#72,
0cxOo,8/pp2r1kp/2n1pR2/3pP3/3Pp1P1/4B3/PP3PK1/8 b - - 2 31,c6d8 e3h6 g7h8 f6f8,912,83,83,54,endgame master mate mateIn2 pillsburysMate short,https://lichess.org/5KdRMxzU/black#62,
0cxWe,8/1p1n1kp1/2pp3p/1p1P1K1P/1P1BP1P1/P7/8/8 w - - 3 35,d4g7 f7g7 d5c6 b7c6,982,81,81,226,crushing endgame hangingPiece short,https://lichess.org/hoZpODgF#69,
0cxdQ,5r1k/pp2r1pp/5p2/4nR2/3p3q/1BPPp2P/PP2Q1P1/5R1K b - - 1 26,b7b6 f5h5 h4h5 e2h5,1630,78,84,40,advantage middlegame short,https://lichess.org/ndtmMHGJ/black#52,
0cxfQ,8/pp1qPNk1/1n2RR2/3p3p/8/1P4KP/P1r5/8 b - - 1 36,d7c7 f7d6 c7d6 e6d6,2341,93,88,822,crushing defensiveMove endgame short,https://lichess.org/9qPLpjiA/black#72,
0cxhn,rn3rk1/pbppb1pp/1p2pnq1/5p2/1P1P1P2/P2BP2P/2P1N1P1/RNBQ1RK1 w - - 1 10,d1e1 g6g2,451,95,100,283,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/CmqlcD5G#19,Dutch_Defense Dutch_Defense_Other_variations
0cxjl,5k2/7R/5p2/5P1p/1p1PK2P/8/8/1r6 w - - 0 43,h7h5 f8g7 e4d3 b1c1,2330,78,94,1022,crushing defensiveMove endgame master rookEndgame short,https://lichess.org/XeG40JEK#85,
0cxkj,rnb1r1k1/ppp2pbp/6p1/4p1B1/2B1P1n1/2N5/PPP2PPP/2KR2NR b - - 3 11,g4f2 d1f1 c8e6 c4e6,2208,76,93,5692,crushing opening short,https://lichess.org/ANVvOssF/black#22,Pirc_Defense Pirc_Defense_Kholmov_System
0cxoe,b2rr1k1/5pp1/1q3b1p/pp1nN3/6Q1/P5P1/1B3PBP/2R1R1K1 b - - 0 26,b5b4 g2d5 a8d5 e5d7 e8e1 c1e1 d8d7 e1e8 g8h7 g4d7 f6b2 d7d5,2571,95,86,44,advantage intermezzo master middlegame sacrifice veryLong,https://lichess.org/hQqzWEPA/black#52,
0cxtq,rn2kb1r/1b3ppp/p1p1pn2/qp2N1B1/2pPN3/4PQ2/PP3PPP/R2K1B1R b kq - 3 10,f6e4 f3f7,845,78,87,194,attackingF2F7 master mate mateIn1 middlegame oneMove,https://lichess.org/UwtCr8Lx/black#20,Semi-Slav_Defense_Accepted Semi-Slav_Defense_Accepted_Other_variations
0cxun,8/3b4/p3k3/1p2PP1p/2p1K1p1/2P3P1/PP5P/8 b - - 0 35,e6f7 e5e6 d7e6 f5e6,678,95,71,204,bishopEndgame crushing endgame fork short,https://lichess.org/5QsFo65V/black#70,
0cxwf,8/p4k1p/1p3np1/8/2PpB1P1/4rP2/PP6/1K5R b - - 1 27,f6g4 e4d5 f7f6 f3g4,1834,75,95,9000,advantage endgame intermezzo short,https://lichess.org/WOJu3GpU/black#54,
0cxyU,r4rk1/ppqb2pp/1b1N2n1/3Qp3/5PP1/1B5P/PP6/R1B2R1K b - - 0 21,g8h8 d5g8 f8g8 d6f7,1605,85,81,2166,kingsideAttack mate mateIn2 middlegame sacrifice short smotheredMate,https://lichess.org/7RQhseST/black#42,
